         165   2.62260437E-06   1.19209290E-07   5.96046448E-08
         167   2.44379044E-06   5.96046448E-08   6.55651093E-07
         169   2.50339508E-06   1.19209290E-07   4.17232513E-07
         171   2.92062759E-06   5.96046448E-08   2.38418579E-07
         173   2.56299973E-06   1.19209290E-07   5.96046448E-07
         175   2.44379044E-06   5.96046448E-08   2.98023224E-07
         177   2.32458115E-06   1.78813934E-07   2.98023224E-07
         179   2.08616257E-06   1.78813934E-07   4.76837158E-07
         181   2.50339508E-06   5.96046448E-08   3.57627869E-07
         183   2.56299973E-06   1.19209290E-07   3.57627869E-07
         185   1.84774399E-06   1.19209290E-07   2.38418579E-07
         187   2.44379044E-06   1.19209290E-07   5.36441803E-07
         189   2.26497650E-06   1.19209290E-07   1.78813934E-07
         191   1.96695328E-06   1.19209290E-07   3.57627869E-07
         193   2.14576721E-06   1.19209290E-07   7.15255737E-07
         195   2.14576721E-06   5.96046448E-08   5.96046448E-07
         197   2.14576721E-06   1.19209290E-07   4.17232513E-07
         199   2.02655792E-06   1.78813934E-07   2.38418579E-07
         201   1.84774399E-06   1.78813934E-07   1.78813934E-07
         203   1.90734863E-06   2.98023224E-07   5.96046448E-08
         205   1.96695328E-06   1.19209290E-07   3.57627869E-07
         207   1.84774399E-06   1.78813934E-07   4.76837158E-07
         209   1.84774399E-06   1.19209290E-07   5.36441803E-07
         211   1.90734863E-06   1.78813934E-07   5.96046448E-08
         213   1.78813934E-06   5.96046448E-08   3.57627869E-07
         215   1.37090683E-06   5.96046448E-08   2.98023224E-07
         217   1.72853470E-06   1.19209290E-07   2.38418579E-07
         219   1.66893005E-06   1.78813934E-07   2.38418579E-07
         221   1.54972076E-06   5.96046448E-08   0.00000000    
         223   1.54972076E-06   1.19209290E-07   5.96046448E-08
         225   1.60932541E-06   1.19209290E-07   4.76837158E-07
         227   1.54972076E-06   1.19209290E-07   0.00000000    
         229   1.54972076E-06   1.78813934E-07   2.98023224E-07
         231   1.72853470E-06   1.78813934E-07   5.36441803E-07
         233   1.66893005E-06   1.19209290E-07   4.76837158E-07
         235   1.37090683E-06   5.96046448E-08   5.96046448E-08
         237   1.31130219E-06   1.19209290E-07   2.38418579E-07
         239   1.43051147E-06   5.36441803E-07   5.36441803E-07
         241   1.25169754E-06   3.57627869E-07   1.78813934E-07
         243   1.19209290E-06   1.19209290E-07   3.57627869E-07
         245   1.60932541E-06   1.78813934E-07   5.96046448E-08
         247   1.49011612E-06   1.19209290E-07   4.76837158E-07
         249   1.25169754E-06   5.96046448E-08   2.38418579E-07
         251   1.13248825E-06   1.19209290E-07   4.76837158E-07
         253   5.96046448E-07   5.96046448E-08   1.19209290E-07
         255   1.19209290E-06   1.78813934E-07   3.57627869E-07
         257   1.19209290E-06   5.96046448E-08   5.96046448E-08
         259   1.01327896E-06   1.19209290E-07   0.00000000    
         261   9.53674316E-07   3.57627869E-07   5.96046448E-08
         263   1.01327896E-06   1.78813934E-07   5.96046448E-08
         265   1.31130219E-06   5.96046448E-08   1.78813934E-07
         267   1.37090683E-06   5.96046448E-08   2.98023224E-07
         269   1.19209290E-06   1.19209290E-07   3.57627869E-07
         271   9.53674316E-07   1.78813934E-07   2.98023224E-07
         273   1.13248825E-06   1.19209290E-07   4.76837158E-07
         275   1.31130219E-06   5.36441803E-07   3.57627869E-07
         277   1.01327896E-06   1.19209290E-07   5.36441803E-07
         279   8.94069672E-07   5.96046448E-08   1.19209290E-07
         281   1.25169754E-06   5.96046448E-08   1.19209290E-07
         283   7.74860382E-07   1.19209290E-07   2.38418579E-07
         285   1.07288361E-06   2.98023224E-07   4.17232513E-07
         287   1.01327896E-06   1.19209290E-07   2.98023224E-07
         289   1.13248825E-06   2.98023224E-07   1.19209290E-07
         291   1.19209290E-06   1.78813934E-07   1.19209290E-07
         293   1.01327896E-06   5.36441803E-07   5.96046448E-08
         295   6.55651093E-07   1.78813934E-07   4.17232513E-07
         297   5.96046448E-07   1.19209290E-07   2.38418579E-07
         299   9.53674316E-07   1.19209290E-07   2.38418579E-07
         301   5.96046448E-07   5.96046448E-08   1.78813934E-07
         303   1.07288361E-06   1.19209290E-07   2.98023224E-07
         305   9.53674316E-07   5.96046448E-08   1.78813934E-07
         307   7.74860382E-07   1.19209290E-07   4.17232513E-07
         309   8.94069672E-07   1.19209290E-07   3.57627869E-07
         311   8.94069672E-07   5.96046448E-08   1.19209290E-07
         313   7.74860382E-07   1.19209290E-07   1.19209290E-07
         315   7.15255737E-07   1.19209290E-07   1.78813934E-07
         317   8.94069672E-07   5.96046448E-08   5.96046448E-08
         319   1.01327896E-06   1.78813934E-07   1.19209290E-07
         321   3.57627869E-07   4.17232513E-07   2.38418579E-07
         323   8.34465027E-07   1.19209290E-07   7.15255737E-07
         325   1.01327896E-06   4.17232513E-07   2.98023224E-07
         327   1.01327896E-06   1.19209290E-07   1.78813934E-07
         329   7.15255737E-07   1.19209290E-07   2.98023224E-07
         331   7.15255737E-07   1.19209290E-07   0.00000000    
         333   1.13248825E-06   1.19209290E-07   1.78813934E-07
         335   8.94069672E-07   5.96046448E-08   1.78813934E-07
         337   6.55651093E-07   1.78813934E-07   1.78813934E-07
         339   7.74860382E-07   5.96046448E-08   3.57627869E-07
         341   5.96046448E-07   5.96046448E-08   4.17232513E-07
         343   7.74860382E-07   3.57627869E-07   1.19209290E-07
         345   1.01327896E-06   1.78813934E-07   2.98023224E-07
         347   4.76837158E-07   1.19209290E-07   1.19209290E-07
         349   8.34465027E-07   5.36441803E-07   5.96046448E-08
         351   7.74860382E-07   2.98023224E-07   2.98023224E-07
         353   7.15255737E-07   1.78813934E-07   1.19209290E-07
         355   7.15255737E-07   1.19209290E-07   4.17232513E-07
         357   1.78813934E-07   3.57627869E-07   1.19209290E-07
         359   1.78813934E-07   2.98023224E-07   1.19209290E-07
         361   7.15255737E-07   5.96046448E-08   2.38418579E-07
         363   4.76837158E-07   1.78813934E-07   6.55651093E-07
         365   2.98023224E-07   1.19209290E-07   1.78813934E-07
         367   4.76837158E-07   1.78813934E-07   5.96046448E-08
         369   5.96046448E-07   3.57627869E-07   7.74860382E-07
         371   5.36441803E-07   1.19209290E-07   1.19209290E-07
         373   3.57627869E-07   1.78813934E-07   5.96046448E-08
         375   5.96046448E-07   1.19209290E-07   3.57627869E-07
         377   4.76837158E-07   1.78813934E-07   1.19209290E-07
         379   6.55651093E-07   2.98023224E-07   2.38418579E-07
         381   4.76837158E-07   1.78813934E-07   5.96046448E-08
         383   1.01327896E-06   1.78813934E-07   5.96046448E-08
         385   1.19209290E-07   1.19209290E-07   1.19209290E-07
         387   6.55651093E-07   2.98023224E-07   5.96046448E-08
         389   4.76837158E-07   2.98023224E-07   4.17232513E-07
         391   5.96046448E-07   1.78813934E-07   1.19209290E-07
         393   4.17232513E-07   1.19209290E-07   5.96046448E-08
         395   5.36441803E-07   1.78813934E-07   1.19209290E-07
         397   6.55651093E-07   2.98023224E-07   1.19209290E-07
         399   3.57627869E-07   5.96046448E-08   6.55651093E-07
         401   4.76837158E-07   3.57627869E-07   1.78813934E-07
         403   4.17232513E-07   2.98023224E-07   1.78813934E-07
         405   7.15255737E-07   5.96046448E-08   5.96046448E-08
         407   1.78813934E-07   1.19209290E-07   3.57627869E-07
         409   1.19209290E-07   1.19209290E-07   4.76837158E-07
         411   1.78813934E-07   5.96046448E-08   2.38418579E-07
         413   7.15255737E-07   1.19209290E-07   2.38418579E-07
         415   6.55651093E-07   1.19209290E-07   2.38418579E-07
         417   4.76837158E-07   5.36441803E-07   3.57627869E-07
         419   5.36441803E-07   4.17232513E-07   4.76837158E-07
         421   2.98023224E-07   5.96046448E-08   3.57627869E-07
         423   3.57627869E-07   5.96046448E-08   3.57627869E-07
         425   1.19209290E-07   1.78813934E-07   5.96046448E-07
         427   1.78813934E-07   2.98023224E-07   5.96046448E-07
         429   2.38418579E-07   1.78813934E-07   5.96046448E-08
         431   5.36441803E-07   1.19209290E-07   4.76837158E-07
         433   2.38418579E-07   1.78813934E-07   5.96046448E-08
         435   2.98023224E-07   2.98023224E-07   1.19209290E-07
         437   2.98023224E-07   3.57627869E-07   1.78813934E-07
         439   4.76837158E-07   1.78813934E-07   1.78813934E-07
         441   0.00000000       1.19209290E-07   2.98023224E-07
         443   2.38418579E-07   1.78813934E-07   0.00000000    
         445   7.74860382E-07   1.78813934E-07   1.78813934E-07
         447   2.98023224E-07   2.98023224E-07   2.98023224E-07
         449   2.98023224E-07   1.19209290E-07   1.19209290E-07
         451   4.17232513E-07   1.78813934E-07   7.15255737E-07
         453   1.19209290E-07   1.78813934E-07   5.96046448E-08
         455   1.78813934E-07   5.96046448E-08   5.96046448E-07
         457   1.19209290E-07   1.78813934E-07   5.96046448E-08
         459   5.96046448E-08   5.96046448E-08   1.78813934E-07
         461   5.96046448E-08   2.98023224E-07   2.38418579E-07
         463   7.15255737E-07   3.57627869E-07   3.57627869E-07
         465   1.19209290E-07   1.78813934E-07   6.55651093E-07
         467   4.76837158E-07   1.78813934E-07   7.74860382E-07
         469   4.17232513E-07   4.17232513E-07   1.19209290E-07
         471   3.57627869E-07   5.96046448E-08   3.57627869E-07
         473   4.17232513E-07   1.78813934E-07   4.17232513E-07
         475   3.57627869E-07   1.19209290E-07   2.98023224E-07
         477   5.36441803E-07   1.19209290E-07   3.57627869E-07
         479   1.78813934E-07   4.17232513E-07   1.19209290E-07
         481   2.98023224E-07   3.57627869E-07   2.98023224E-07
         483   1.19209290E-07   2.98023224E-07   0.00000000    
         485   2.98023224E-07   1.78813934E-07   5.96046448E-08
         487   3.57627869E-07   2.98023224E-07   1.78813934E-07
         489   3.57627869E-07   1.19209290E-07   5.96046448E-08
         491   4.17232513E-07   5.96046448E-08   2.98023224E-07
         493   5.96046448E-08   5.96046448E-08   0.00000000    
         495   5.36441803E-07   3.57627869E-07   7.15255737E-07
         497   1.78813934E-07   1.19209290E-07   5.96046448E-08
         499   0.00000000       3.57627869E-07   3.57627869E-07
         501   3.57627869E-07   1.19209290E-07   4.76837158E-07
         503   1.19209290E-07   2.98023224E-07   5.96046448E-08
         505   1.78813934E-07   5.96046448E-08   4.17232513E-07
         507   4.17232513E-07   1.19209290E-07   8.34465027E-07
         509   0.00000000       2.98023224E-07   2.38418579E-07
         511   9.53674316E-07   1.19209290E-07   8.34465027E-07
         513   0.00000000       1.19209290E-07   2.38418579E-07
         515   3.57627869E-07   4.17232513E-07   5.96046448E-08
         517   1.19209290E-07   2.98023224E-07   0.00000000    
         519   1.78813934E-07   1.19209290E-07   1.78813934E-07
         521   7.15255737E-07   3.57627869E-07   5.36441803E-07
         523   4.76837158E-07   4.17232513E-07   7.15255737E-07
         525   5.36441803E-07   2.98023224E-07   7.15255737E-07
         527   2.38418579E-07   2.98023224E-07   0.00000000    
         529   6.55651093E-07   2.98023224E-07   2.98023224E-07
         531   5.36441803E-07   5.96046448E-08   5.96046448E-08
         533   3.57627869E-07   5.36441803E-07   1.78813934E-07
         535   7.74860382E-07   1.19209290E-07   1.19209290E-07
         537   3.57627869E-07   1.19209290E-07   5.96046448E-08
         539   5.36441803E-07   2.98023224E-07   2.98023224E-07
         541   4.17232513E-07   1.78813934E-07   1.78813934E-07
         543   4.17232513E-07   5.96046448E-08   2.38418579E-07
         545   7.74860382E-07   1.78813934E-07   8.34465027E-07
         547   4.17232513E-07   5.96046448E-08   4.17232513E-07
         549   1.78813934E-07   2.98023224E-07   7.15255737E-07
         551   2.38418579E-07   5.96046448E-07   1.78813934E-07
         553   5.96046448E-08   1.78813934E-07   7.15255737E-07
         555   1.78813934E-07   1.78813934E-07   5.96046448E-07
         557   5.36441803E-07   8.94069672E-07   1.19209290E-07
         559   7.74860382E-07   1.78813934E-07   7.15255737E-07
         561   5.96046448E-08   8.34465027E-07   7.15255737E-07
         563   5.96046448E-08   2.98023224E-07   2.38418579E-07
         565   6.55651093E-07   5.96046448E-08   0.00000000    
         567   7.15255737E-07   2.98023224E-07   5.96046448E-07
         569   7.15255737E-07   5.96046448E-08   1.66893005E-06
         571   5.36441803E-07   5.96046448E-08   8.34465027E-07
         573   3.57627869E-07   3.57627869E-07   1.37090683E-06
         575   3.57627869E-07   1.78813934E-07   1.37090683E-06
         577   2.98023224E-07   5.96046448E-08   1.07288361E-06
         579   3.57627869E-07   5.96046448E-08   1.13248825E-06
         581   4.17232513E-07   1.19209290E-07   1.19209290E-06
         583   4.76837158E-07   1.19209290E-07   1.49011612E-06
         585   4.17232513E-07   3.57627869E-07   1.72853470E-06
         587   2.98023224E-07   1.78813934E-07   1.54972076E-06
         589   4.17232513E-07   5.36441803E-07   8.34465027E-07
         591   3.57627869E-07   1.19209290E-07   1.25169754E-06
         593   2.38418579E-07   1.19209290E-07   9.53674316E-07
         595   3.57627869E-07   1.78813934E-07   1.07288361E-06
         597   1.78813934E-07   1.19209290E-07   1.31130219E-06
         599   1.19209290E-07   3.57627869E-07   1.96695328E-06
         601   3.57627869E-07   1.19209290E-07   3.39746475E-06
         603   9.53674316E-07   5.96046448E-08   2.80141830E-06
         605   1.78813934E-07   3.57627869E-07   3.03983688E-06
         607   4.17232513E-07   5.36441803E-07   3.09944153E-06
         609   2.98023224E-07   5.96046448E-08   2.50339508E-06
         611   1.19209290E-07   5.96046448E-08   2.50339508E-06
         613   1.19209290E-07   1.19209290E-07   2.92062759E-06
         615   5.96046448E-07   1.19209290E-07   3.21865082E-06
         617   2.38418579E-07   1.19209290E-07   3.93390656E-06
         619   2.98023224E-07   1.78813934E-07   3.81469727E-06
         621   5.96046448E-08   4.17232513E-07   3.21865082E-06
         623   5.36441803E-07   1.19209290E-07   3.75509262E-06
         625   1.78813934E-07   1.78813934E-07   3.51667404E-06
         627   1.78813934E-07   4.17232513E-07   3.99351120E-06
         629   3.57627869E-07   1.19209290E-07   3.99351120E-06
         631   5.96046448E-08   1.19209290E-07   3.81469727E-06
         633   5.96046448E-07   5.96046448E-07   3.63588333E-06
         635   1.19209290E-07   2.98023224E-07   4.58955765E-06
         637   2.98023224E-07   1.19209290E-07   4.05311584E-06
         639   1.78813934E-07   1.19209290E-07   4.17232513E-06
         641   2.38418579E-07   5.96046448E-08   4.64916229E-06
         643   2.98023224E-07   3.57627869E-07   4.29153442E-06
         645   2.38418579E-07   3.57627869E-07   4.29153442E-06
         647   3.57627869E-07   2.98023224E-07   4.05311584E-06
         649   1.19209290E-07   3.57627869E-07   4.35113907E-06
         651   4.17232513E-07   3.57627869E-07   4.11272049E-06
         653   5.36441803E-07   5.96046448E-08   4.58955765E-06
         655   2.98023224E-07   5.96046448E-07   4.41074371E-06
         657   3.57627869E-07   1.19209290E-07   4.52995300E-06
         659   1.78813934E-07   5.96046448E-08   4.17232513E-06
         661   4.17232513E-07   5.36441803E-07   4.58955765E-06
         663   3.57627869E-07   3.57627869E-07   4.29153442E-06
         665   5.36441803E-07   5.36441803E-07   4.17232513E-06
         667   5.36441803E-07   5.96046448E-07   3.93390656E-06
         669   3.57627869E-07   5.96046448E-08   4.11272049E-06
         671   2.38418579E-07   4.17232513E-07   4.76837158E-06
         673   4.17232513E-07   5.96046448E-08   3.93390656E-06
         675   1.78813934E-07   7.74860382E-07   3.99351120E-06
         677   5.96046448E-08   5.96046448E-08   3.81469727E-06
         679   4.17232513E-07   4.17232513E-07   4.05311584E-06
         681   4.17232513E-07   2.98023224E-07   3.81469727E-06
         683   0.00000000       1.19209290E-07   3.93390656E-06
         685   3.57627869E-07   5.96046448E-08   3.87430191E-06
         687   0.00000000       1.78813934E-07   4.41074371E-06
         689   1.19209290E-07   1.78813934E-07   3.99351120E-06
         691   2.38418579E-07   2.98023224E-07   4.41074371E-06
         693   4.76837158E-07   1.78813934E-07   3.69548798E-06
         695   5.96046448E-08   5.96046448E-08   3.93390656E-06
         697   5.36441803E-07   3.57627869E-07   3.87430191E-06
         699   3.57627869E-07   5.96046448E-07   3.93390656E-06
         701   1.19209290E-07   1.19209290E-07   3.87430191E-06
         703   3.57627869E-07   2.98023224E-07   3.39746475E-06
         705   1.78813934E-07   1.78813934E-07   3.03983688E-06
         707   5.96046448E-08   1.78813934E-07   3.15904617E-06
         709   1.19209290E-07   5.96046448E-08   3.87430191E-06
         711   1.01327896E-06   3.57627869E-07   3.99351120E-06
         713   2.98023224E-07   3.57627869E-07   3.99351120E-06
         715   4.17232513E-07   1.78813934E-07   4.35113907E-06
         717   0.00000000       1.19209290E-07   3.51667404E-06
         719   5.96046448E-08   5.96046448E-07   3.87430191E-06
         721   2.38418579E-07   8.94069672E-07   3.57627869E-06
         723   5.96046448E-08   1.78813934E-07   2.62260437E-06
         725   3.57627869E-07   4.17232513E-07   2.98023224E-06
         727   1.19209290E-07   5.96046448E-08   3.21865082E-06
         729   5.36441803E-07   2.98023224E-07   3.87430191E-06
         731   8.34465027E-07   5.96046448E-08   3.63588333E-06
         733   2.98023224E-07   3.57627869E-07   3.69548798E-06
         735   1.19209290E-07   1.78813934E-07   3.51667404E-06
         737   6.55651093E-07   5.96046448E-08   3.21865082E-06
         739   1.19209290E-07   5.96046448E-08   4.11272049E-06
         741   1.78813934E-07   3.57627869E-07   3.39746475E-06
         743   4.76837158E-07   1.19209290E-07   3.93390656E-06
         745   2.98023224E-07   4.17232513E-07   3.81469727E-06
         747   3.57627869E-07   3.57627869E-07   3.45706940E-06
         749   0.00000000       2.98023224E-07   3.21865082E-06
         751   2.38418579E-07   3.57627869E-07   3.69548798E-06
         753   2.98023224E-07   2.98023224E-07   3.15904617E-06
         755   2.98023224E-07   2.98023224E-07   3.27825546E-06
         757   5.96046448E-08   1.78813934E-07   3.09944153E-06
         759   6.55651093E-07   6.55651093E-07   3.03983688E-06
         761   8.94069672E-07   4.17232513E-07   3.51667404E-06
         763   4.17232513E-07   5.96046448E-07   3.21865082E-06
         765   5.96046448E-08   1.19209290E-07   3.15904617E-06
         767   1.19209290E-07   2.98023224E-07   2.80141830E-06
         769   2.98023224E-07   2.98023224E-07   3.57627869E-06
         771   4.17232513E-07   6.55651093E-07   2.86102295E-06
         773   5.96046448E-08   1.19209290E-07   3.21865082E-06
         775   5.96046448E-08   3.57627869E-07   3.63588333E-06
         777   5.96046448E-08   1.19209290E-07   2.92062759E-06
         779   1.78813934E-07   2.98023224E-07   3.27825546E-06
         781   4.17232513E-07   4.17232513E-07   3.15904617E-06
         783   1.78813934E-07   5.96046448E-08   2.26497650E-06
         785   2.38418579E-07   1.78813934E-07   3.69548798E-06
         787   1.78813934E-07   3.57627869E-07   2.98023224E-06
         789   5.96046448E-07   5.96046448E-08   2.98023224E-06
         791   5.96046448E-08   5.96046448E-08   3.27825546E-06
         793   4.17232513E-07   5.36441803E-07   2.92062759E-06
         795   3.57627869E-07   4.17232513E-07   2.08616257E-06
         797   4.17232513E-07   5.96046448E-08   3.33786011E-06
         799   7.74860382E-07   4.17232513E-07   3.09944153E-06
         801   5.36441803E-07   5.96046448E-08   2.80141830E-06
         803   5.36441803E-07   2.98023224E-07   2.80141830E-06
         805   1.19209290E-07   5.36441803E-07   3.39746475E-06
         807   2.38418579E-07   5.96046448E-08   2.56299973E-06
         809   2.98023224E-07   2.98023224E-07   3.21865082E-06
         811   1.19209290E-07   3.57627869E-07   3.33786011E-06
         813   1.19209290E-07   3.57627869E-07   3.09944153E-06
         815   6.55651093E-07   5.96046448E-08   3.21865082E-06
         817   1.19209290E-07   6.55651093E-07   3.21865082E-06
         819   3.57627869E-07   5.36441803E-07   3.03983688E-06
         821   5.96046448E-08   5.96046448E-08   3.33786011E-06
         823   1.19209290E-07   1.19209290E-07   2.62260437E-06
         825   7.15255737E-07   5.96046448E-08   2.44379044E-06
         827   5.36441803E-07   1.19209290E-07   3.57627869E-06
         829   6.55651093E-07   5.96046448E-08   2.92062759E-06
         831   5.36441803E-07   3.57627869E-07   2.74181366E-06
         833   3.57627869E-07   1.78813934E-07   3.15904617E-06
         835   0.00000000       1.78813934E-07   2.80141830E-06
         837   9.53674316E-07   5.96046448E-08   2.98023224E-06
         839   1.19209290E-07   1.78813934E-07   3.33786011E-06
         841   2.98023224E-07   3.57627869E-07   2.86102295E-06
         843   2.98023224E-07   5.36441803E-07   2.50339508E-06
         845   5.96046448E-08   5.96046448E-08   2.56299973E-06
         847   2.38418579E-07   2.98023224E-07   2.86102295E-06
         849   8.34465027E-07   4.17232513E-07   2.80141830E-06
         851   4.76837158E-07   4.17232513E-07   3.09944153E-06
         853   4.17232513E-07   1.78813934E-07   2.50339508E-06
         855   1.78813934E-07   4.17232513E-07   2.38418579E-06
         857   1.78813934E-07   2.98023224E-07   1.96695328E-06
         859   4.17232513E-07   1.19209290E-07   2.74181366E-06
         861   1.78813934E-07   1.78813934E-07   2.02655792E-06
         863   0.00000000       5.36441803E-07   2.80141830E-06
         865   3.57627869E-07   3.57627869E-07   2.80141830E-06
         867   1.78813934E-07   5.36441803E-07   2.74181366E-06
         869   7.74860382E-07   1.19209290E-07   1.90734863E-06
         871   5.96046448E-07   2.98023224E-07   2.14576721E-06
         873   2.98023224E-07   5.96046448E-08   2.38418579E-06
         875   5.96046448E-08   1.19209290E-07   2.32458115E-06
         877   0.00000000       1.78813934E-07   2.32458115E-06
         879   7.74860382E-07   5.96046448E-08   2.20537186E-06
         881   0.00000000       2.98023224E-07   2.98023224E-06
         883   3.57627869E-07   4.17232513E-07   2.56299973E-06
         885   5.96046448E-08   1.19209290E-07   2.20537186E-06
         887   5.96046448E-07   4.17232513E-07   3.09944153E-06
         889   1.19209290E-07   5.36441803E-07   2.62260437E-06
         891   2.38418579E-07   1.19209290E-07   2.20537186E-06
         893   1.19209290E-07   1.19209290E-07   1.54972076E-06
         895   3.57627869E-07   5.36441803E-07   1.43051147E-06
         897   1.19209290E-07   1.78813934E-07   1.78813934E-06
         899   4.76837158E-07   3.57627869E-07   2.62260437E-06
         901   3.57627869E-07   1.78813934E-07   2.38418579E-06
         903   2.98023224E-07   1.78813934E-07   2.02655792E-06
         905   1.19209290E-07   1.78813934E-07   2.44379044E-06
         907   2.38418579E-07   1.19209290E-07   2.26497650E-06
         909   5.36441803E-07   1.78813934E-07   2.44379044E-06
         911   1.78813934E-07   5.36441803E-07   3.09944153E-06
         913   6.55651093E-07   2.98023224E-07   2.02655792E-06
         915   2.98023224E-07   8.94069672E-07   2.38418579E-06
         917   7.74860382E-07   1.78813934E-07   2.38418579E-06
         919   6.55651093E-07   3.57627869E-07   2.80141830E-06
         921   0.00000000       5.96046448E-08   2.68220901E-06
         923   1.19209290E-07   5.96046448E-08   2.56299973E-06
         925   2.98023224E-07   2.98023224E-07   2.26497650E-06
         927   3.57627869E-07   1.78813934E-07   1.90734863E-06
         929   1.19209290E-07   3.57627869E-07   2.14576721E-06
         931   0.00000000       1.78813934E-07   2.38418579E-06
         933   5.96046448E-08   8.34465027E-07   2.26497650E-06
         935   4.17232513E-07   5.96046448E-08   2.20537186E-06
         937   4.17232513E-07   4.17232513E-07   2.62260437E-06
